Gene_symbol,NAME,Foldchange,PValue,FDR,1posH,2posH,3posH,4posH,5posH,6posH,1negH,2negH,3negH,4negH,5negH,6negH
6277,9003,-3.410360097885132,0.4306492209434509,0.9764608144760132,-1241.5369873046875,1912.9224853515625,-44.89387130737305,343.0290222167969,-1359.7489013671875,299.7078857421875,-95.83676147460938,-1034.9840087890625,753.8369140625,197.21868896484375,505.709716796875,803.8364868164062
5901,5438,-2.6444454193115234,0.5144584774971008,0.944520115852356,-1199.1314697265625,670.9847412109375,556.3894653320312,365.09295654296875,-692.0221557617188,324.18182373046875,-210.32704162597656,-685.937255859375,803.9577026367188,180.64193725585938,268.7488098144531,-173.5973358154297
8436,8982,-1.498831868171692,0.4566759765148163,0.9722659587860107,-858.1342163085938,1025.7581787109375,-43.53647994995117,353.26220703125,-88.81362915039062,710.6265869140625,147.43392944335938,-572.3110961914062,475.47564697265625,22.69068145751953,449.6007080078125,-43.03989791870117
5934,6192,-3.085000991821289,0.3952641189098358,0.9258896112442017,-1148.5484619140625,987.8939819335938,297.1656799316406,366.0116882324219,-1064.6177978515625,159.96376037597656,209.842041015625,-452.45648193359375,844.8060913085938,294.44110107421875,454.049560546875,226.85569763183594
5736,7348,-4.106236934661865,0.3870629668235779,0.996766984462738,-1254.0184326171875,1450.1121826171875,41.09342956542969,517.6256713867188,-1646.9410400390625,195.63916015625,-16.006114959716797,-589.159423828125,1055.7978515625,527.0045776367188,460.0293884277344,943.1183471679688
5580,7020,-3.77278470993042,0.3760303854942322,0.9113038778305054,-1542.082763671875,1814.025634765625,253.3267822265625,335.8373107910156,-1769.5,44.30079650878906,436.3540954589844,-669.5220336914062,668.0530395507812,211.81715393066406,651.3094482421875,971.7138671875
5342,6162,-3.970716714859009,0.4059549570083618,0.9406371712684631,-1280.5982666015625,912.3673095703125,378.54559326171875,422.182861328125,-1426.1038818359375,91.9957504272461,-167.741943359375,-485.8179016113281,961.0532836914062,365.16326904296875,542.9924926757812,-70.0674819946289
6209,8108,-3.3186662197113037,0.3754620850086212,0.9754856824874878,-1122.9110107421875,1630.400634765625,104.48338317871094,615.0255737304688,-1029.1378173828125,483.9646301269531,497.1961975097656,-905.189697265625,781.3031616210938,503.0362854003906,447.05560302734375,967.3873291015625
7054,7060,-2.7835237979888916,0.45992130041122437,0.9439857006072998,-926.7903442382812,756.7800903320312,163.38970947265625,372.4184265136719,-531.5556640625,214.84808349609375,107.66999053955078,-484.0893249511719,740.0537109375,141.67416381835938,346.98760986328125,-62.520145416259766
5950,6391,-3.0226051807403564,0.44067907333374023,0.9289231300354004,-1202.085205078125,1031.35986328125,365.55950927734375,439.9161682128906,-1010.7269287109375,133.87457275390625,-114.4776382446289,-433.22161865234375,728.8204956054688,238.86434936523438,501.2796630859375,-86.36721801757812
6231,7015,-3.172253370285034,0.4111028015613556,0.9898786544799805,-1231.4720458984375,1203.0977783203125,315.32373046875,446.7865905761719,-1087.88134765625,342.4532165527344,-16.746288299560547,-529.0765380859375,951.9425048828125,441.9071044921875,476.91522216796875,193.56399536132812
4935,6603,-3.9204163551330566,0.3521670997142792,0.9531781077384949,-1239.3021240234375,1373.4755859375,214.3153076171875,461.80767822265625,-1336.8428955078125,177.80775451660156,3.146289110183716,-913.50732421875,980.7526245117188,417.111572265625,320.8797607421875,518.6516723632812
5986,6715,-3.737863302230835,0.4561072289943695,0.942389190196991,-1140.6595458984375,1235.6497802734375,325.97705078125,410.50250244140625,-1262.9599609375,82.8010482788086,-115.44035339355469,-766.1845703125,580.2994995117188,301.6024169921875,451.61785888671875,483.05267333984375
5611,6824,-3.3957362174987793,0.4657468795776367,0.9263903498649597,-1191.091552734375,1247.343017578125,286.8168640136719,323.6104736328125,-1251.3624267578125,-9.640148162841797,-167.31478881835938,-695.3153686523438,580.089111328125,56.816280364990234,552.6383666992188,311.97186279296875
6204,7761,-4.288982391357422,0.42074790596961975,0.8753839135169983,-1186.1632080078125,1770.8516845703125,143.8280792236328,397.6402893066406,-1708.8568115234375,19.218305587768555,325.5450439453125,-780.3385009765625,660.093994140625,144.5584716796875,631.5068969726562,594.3818359375
6732,7847,-2.6178250312805176,0.5355956554412842,1.0095067024230957,-1151.1583251953125,1361.39013671875,184.34898376464844,395.5000915527344,-696.147705078125,506.4308776855469,-156.74119567871094,-949.002685546875,577.0744018554688,48.236881256103516,421.9975280761719,400.0406799316406
5018,6833,-4.058050155639648,0.47117289900779724,0.952816903591156,-1373.6910400390625,1674.5736083984375,233.9641876220703,291.30810546875,-1632.3388671875,23.863826751708984,-34.05172348022461,-1110.6739501953125,885.650146484375,179.80923461914062,475.14984130859375,820.0530395507812
5184,7339,-3.9532182216644287,0.40784937143325806,0.9185075759887695,-1272.500244140625,1658.04833984375,141.26431274414062,456.0610656738281,-1541.6612548828125,18.08810043334961,-64.65457153320312,-893.8700561523438,860.8013305664062,293.58544921875,510.026123046875,520.3888549804688
5587,6621,-3.5287864208221436,0.3428489863872528,0.9061312079429626,-1279.8360595703125,1234.7802734375,311.8016662597656,340.2215576171875,-1438.7105712890625,83.12476348876953,85.4868392944336,-649.3195190429688,888.6405639648438,369.1067810058594,302.5684509277344,490.7571105957031
5542,5731,-3.541733980178833,0.3880327343940735,0.9482792615890503,-1166.7510986328125,678.1981201171875,375.77593994140625,426.43408203125,-1272.677734375,112.33025360107422,-135.98013305664062,-392.26763916015625,926.820068359375,344.91412353515625,332.28515625,13.968969345092773
5540,6831,-3.878694534301758,0.46643608808517456,0.9826771020889282,-1318.208251953125,1468.9921875,224.7330780029297,376.23419189453125,-1512.596923828125,174.06143188476562,48.40937423706055,-760.843017578125,1041.9881591796875,380.0422058105469,583.1087036132812,410.5618591308594
6719,6475,-2.9267032146453857,0.4103149473667145,0.9486035704612732,-1075.0113525390625,703.8792724609375,315.9359436035156,525.50830078125,-607.0894775390625,286.59295654296875,71.0539779663086,-430.3739929199219,777.8858642578125,444.248779296875,207.10791015625,-70.52713775634766
5479,6820,-4.244627475738525,0.3492639362812042,0.9501287341117859,-1307.7506103515625,1222.1875,298.0518493652344,499.7575988769531,-1728.513427734375,188.10726928710938,78.57332611083984,-550.3343505859375,828.0228881835938,456.2970275878906,372.1244201660156,888.6124877929688
6358,7721,-3.0852420330047607,0.5297299027442932,0.971463680267334,-1176.2015380859375,1620.1578369140625,298.15814208984375,374.4249572753906,-992.5458984375,458.4176025390625,12.861804962158203,-929.6646728515625,644.1820068359375,180.85604858398438,452.499267578125,576.783935546875
8048,8816,-1.979455590248108,0.37585970759391785,0.9567145705223083,-843.5255126953125,1134.9261474609375,-110.5856704711914,399.7950439453125,-605.82373046875,648.0686645507812,341.49151611328125,-450.3978271484375,416.0501708984375,40.4613037109375,332.4592590332031,345.4260559082031
6003,7855,-3.174146890640259,0.39292946457862854,1.0035405158996582,-1254.0872802734375,1421.7210693359375,118.20638275146484,504.0723571777344,-1027.3829345703125,475.1282043457031,-2.442415475845337,-970.2843627929688,785.1238403320312,341.5268249511719,245.23269653320312,762.5361328125
7353,8150,-2.3726956844329834,0.4223191440105438,0.97925865650177,-1081.66943359375,1260.460693359375,77.18672180175781,446.186767578125,-724.6644897460938,633.7177124023438,648.4254150390625,-689.2118530273438,507.3909912109375,309.542236328125,359.6017761230469,1132.3955078125
6281,6779,-2.816453218460083,0.3848230242729187,0.8838969469070435,-1148.8316650390625,1287.955078125,171.88943481445312,409.3442687988281,-1025.2008056640625,214.47732543945312,510.1083068847656,-383.7624816894531,629.2901611328125,203.215087890625,537.7284545898438,326.5976257324219
5232,6057,-3.691892385482788,0.34348005056381226,0.9457908868789673,-1208.1131591796875,982.1339721679688,266.5929870605469,434.6701965332031,-992.2701416015625,169.08384704589844,139.08407592773438,-807.1156616210938,901.0191040039062,432.8826599121094,152.35427856445312,518.3728637695312
6800,6876,-2.6198811531066895,0.3614175021648407,0.9957785606384277,-688.8897705078125,855.0514526367188,198.75442504882812,589.2073974609375,-552.2317504882812,484.6849670410156,239.71018981933594,-501.66900634765625,657.4452514648438,380.8022766113281,237.31500244140625,521.8502197265625
6130,7362,-3.1644246578216553,0.5622885227203369,0.9284046292304993,-1393.500244140625,1881.5360107421875,371.360595703125,244.36830139160156,-1616.065673828125,154.0532989501953,81.42814636230469,-748.4526977539062,630.0924072265625,-28.293399810791016,737.4329223632812,469.63525390625
5427,6153,-4.130809783935547,0.47284090518951416,0.8552237749099731,-1085.66845703125,1446.7403564453125,175.94615173339844,214.45103454589844,-1732.4228515625,-403.87347412109375,19.751976013183594,-651.7618408203125,699.634521484375,-153.89561462402344,589.8125,583.1968994140625
5432,7028,-3.4346585273742676,0.38098305463790894,0.9954237937927246,-1249.71484375,1173.0992431640625,214.1414031982422,429.61273193359375,-979.0942993164062,418.2527770996094,-18.85710334777832,-821.9239501953125,1006.2083740234375,463.24578857421875,333.1246337890625,370.1475524902344
6339,5677,-3.143433094024658,0.3812846541404724,0.9126777648925781,-779.3049926757812,752.2340698242188,320.0594787597656,354.16357421875,-862.8989868164062,-13.298664093017578,-47.15056228637695,-131.35263061523438,613.2048950195312,238.09837341308594,276.22174072265625,25.903961181640625
6825,6780,-2.367596387863159,0.3937000036239624,0.93534916639328,-1066.31494140625,714.5982666015625,226.03665161132812,372.9043273925781,-544.3987426757812,363.593505859375,161.35484313964844,-371.3985595703125,599.131103515625,276.86181640625,292.13531494140625,-149.09329223632812
6038,6109,-2.848625898361206,0.36950477957725525,0.9043117761611938,-1018.5702514648438,938.48974609375,351.5968322753906,325.0699462890625,-1095.340087890625,147.62290954589844,-17.164155960083008,-405.9290466308594,764.0689086914062,253.45726013183594,241.02810668945312,100.5574722290039
6138,8292,-4.175466537475586,0.4287462532520294,0.9591005444526672,-1132.7540283203125,1663.8514404296875,-4.749034404754639,449.7265319824219,-1606.3458251953125,180.409423828125,122.60145568847656,-752.5975952148438,594.85400390625,266.4964599609375,390.7874450683594,1399.7138671875
5832,6622,-4.078152656555176,0.4275469481945038,0.9447944760322571,-1050.379638671875,1069.822998046875,264.10595703125,375.29473876953125,-1379.384765625,-59.15019226074219,131.05653381347656,-674.9866333007812,810.9763793945312,216.96963500976562,443.6874084472656,415.12841796875
6254,7236,-3.4269769191741943,0.4613601565361023,0.9780195951461792,-1050.2938232421875,1227.9849853515625,152.70562744140625,366.4935302734375,-1138.31396484375,198.34274291992188,-104.37981414794922,-845.5831909179688,922.3794555664062,200.48960876464844,332.61456298828125,149.766845703125
5113,6077,-3.7594375610351562,0.39731737971305847,0.9454125165939331,-1307.05322265625,1102.694091796875,356.2020568847656,337.5711975097656,-1468.528564453125,110.886962890625,-228.9779510498047,-722.5447998046875,866.80029296875,340.9292297363281,138.6546630859375,590.3306274414062
6018,6263,-2.9308247566223145,0.40000683069229126,0.9262430667877197,-1051.1573486328125,760.2437133789062,320.7074890136719,429.3218078613281,-624.669189453125,300.032958984375,67.4405746459961,-660.1659545898438,878.2041625976562,269.3847961425781,189.56736755371094,-329.0881652832031
5810,6568,-4.012094974517822,0.4185817241668701,1.0065100193023682,-1208.794921875,770.3727416992188,340.43780517578125,483.0361633300781,-1468.7816162109375,161.25575256347656,-86.27772521972656,-774.9443969726562,1073.417724609375,444.88433837890625,121.65599822998047,976.8216552734375
5096,6799,-4.177438259124756,0.48829585313796997,0.9348293542861938,-1362.2525634765625,1414.8455810546875,116.41072082519531,278.7325439453125,-1657.0347900390625,-21.430255889892578,-210.11334228515625,-929.5059204101562,1015.08642578125,241.3903045654297,550.4774169921875,435.71405029296875
5561,6580,-3.465475082397461,0.4824409484863281,0.9695082902908325,-1231.380859375,1232.68115234375,292.84832763671875,342.18701171875,-1038.56298828125,162.2449493408203,-130.4982147216797,-846.6182861328125,876.16015625,257.9781494140625,335.34173583984375,519.1090087890625
5201,5822,-3.5557069778442383,0.3273352384567261,0.9376654624938965,-1170.6016845703125,814.19384765625,364.9784851074219,347.9972839355469,-1156.1661376953125,111.6189956665039,-162.21493530273438,-439.121826171875,1004.0376586914062,403.80810546875,383.2270812988281,-68.22186279296875
6600,6723,-2.716012954711914,0.36452019214630127,0.90598064661026,-1159.4095458984375,1104.532958984375,246.0985107421875,358.7465515136719,-876.5650024414062,343.7847900390625,486.1259765625,-403.6840515136719,604.0280151367188,301.98187255859375,351.66015625,346.2672424316406
6355,7465,-2.96268892288208,0.4574168622493744,0.9268029928207397,-1135.1995849609375,1510.7928466796875,188.2078857421875,404.05169677734375,-894.5015258789062,400.8766174316406,386.0236511230469,-703.98974609375,611.151123046875,214.16624450683594,496.17291259765625,329.74615478515625
5596,6289,-3.2285921573638916,0.3838786780834198,0.9415188431739807,-1174.0264892578125,1083.5262451171875,377.2486267089844,437.6665954589844,-1363.722412109375,201.200927734375,-4.737620830535889,-670.4228515625,946.7161254882812,404.8266906738281,176.816650390625,572.6233520507812
5853,6626,-3.0840678215026855,0.40924766659736633,0.9697938561439514,-1123.1253662109375,897.966552734375,276.4186096191406,505.5264587402344,-813.5760498046875,393.8680114746094,98.39590454101562,-696.4077758789062,914.0641479492188,454.58721923828125,264.9704895019531,311.3260192871094
5920,7930,-4.6794610023498535,0.45677465200424194,0.9594752788543701,-1437.176513671875,1941.3602294921875,215.7696075439453,388.04962158203125,-2271.236572265625,-171.05140686035156,-241.66384887695312,-890.4126586914062,672.3070678710938,168.69485473632812,389.5675048828125,1559.0992431640625
5688,7007,-3.8971705436706543,0.33477842807769775,0.9188562631607056,-1097.2451171875,1120.103759765625,131.77127075195312,417.24658203125,-1632.8798828125,56.75418472290039,-1.4921557903289795,-349.50616455078125,691.9437255859375,336.4654541015625,316.5314025878906,810.8849487304688
5699,7158,-3.9691407680511475,0.49174806475639343,0.8529771566390991,-1276.073974609375,1439.1781005859375,92.22854614257812,262.6172790527344,-1766.1412353515625,-259.6766662597656,-85.64291381835938,-317.23944091796875,859.0372314453125,104.44402313232422,846.2984008789062,95.02658081054688
5500,7534,-3.4540369510650635,0.4415965676307678,1.012774109840393,-1325.4853515625,1385.56396484375,198.90960693359375,457.1484069824219,-913.0892333984375,498.2904052734375,-36.82084655761719,-1219.7938232421875,962.482666015625,394.2942810058594,274.7988586425781,536.1959228515625
5813,6551,-3.782832384109497,0.418230801820755,0.890570878982544,-1158.0799560546875,1286.2335205078125,256.334228515625,335.1731872558594,-1226.4288330078125,-51.839881896972656,-9.8955078125,-521.1845092773438,675.3722534179688,241.78121948242188,487.4308776855469,241.006103515625
5880,7086,-3.923642873764038,0.4061202108860016,0.9523066878318787,-1345.0242919921875,1542.2796630859375,240.41668701171875,296.9418640136719,-1811.4892578125,114.82256317138672,114.1341781616211,-659.4884033203125,790.302734375,259.2240905761719,373.1377258300781,1041.5152587890625
5420,7158,-4.283252239227295,0.43131136894226074,0.9201115369796753,-1150.1634521484375,1484.6947021484375,82.48149108886719,419.7662353515625,-1472.8009033203125,-48.88850402832031,21.401235580444336,-745.4606323242188,847.544677734375,327.43402099609375,498.3677978515625,662.5531616210938
6905,7031,-2.9219906330108643,0.5178203582763672,0.9146607518196106,-1042.2135009765625,1042.7891845703125,189.47265625,456.5888366699219,-1012.8898315429688,137.8428497314453,203.98748779296875,-401.9912109375,426.92919921875,32.480125427246094,696.0552978515625,-93.66709899902344
5782,6650,-3.5246007442474365,0.32949456572532654,0.8305479884147644,-1208.8680419921875,1394.9853515625,229.0055389404297,238.64259338378906,-1537.1702880859375,20.390274047851562,310.265380859375,-543.5369262695312,724.3953857421875,136.88194274902344,411.39215087890625,297.5435485839844
6000,7163,-3.3468406200408936,0.3571698069572449,0.9330345988273621,-1380.9664306640625,1649.009521484375,221.1321563720703,388.8061828613281,-1415.2669677734375,260.0480651855469,312.5686340332031,-522.7723999023438,703.418212890625,351.60626220703125,587.001953125,676.47900390625
5449,7202,-3.683701753616333,0.2917651832103729,0.9943140149116516,-1228.1195068359375,1063.6207275390625,196.18795776367188,569.7014770507812,-1430.627685546875,231.62362670898438,215.47171020507812,-712.136962890625,1045.890380859375,530.0670776367188,219.50445556640625,967.8489990234375
6522,8065,-3.243844509124756,0.5278047323226929,0.924365758895874,-1207.2303466796875,1747.1536865234375,212.82064819335938,462.7532653808594,-1114.0355224609375,218.10128784179688,618.1179809570312,-895.2265014648438,650.8285522460938,125.29735565185547,586.2630615234375,305.8784484863281
5731,6372,-3.2236504554748535,0.37000787258148193,0.9590953588485718,-1262.5963134765625,1072.3580322265625,353.8654479980469,418.02301025390625,-1035.2821044921875,243.86590576171875,-15.84292984008789,-508.0158386230469,843.9469604492188,437.4676513671875,383.9311828613281,213.46238708496094
4705,7148,-4.703907489776611,0.40072640776634216,0.9516410231590271,-1401.8084716796875,1595.968017578125,84.2319564819336,492.9479675292969,-2029.2833251953125,-194.5266571044922,-333.8237609863281,-771.8073120117188,1143.206787109375,389.6126403808594,554.8682250976562,680.9226684570312
4847,5509,-3.8387579917907715,0.400736540555954,0.9765321612358093,-1207.207275390625,609.2236328125,326.5525817871094,315.1118469238281,-1276.0985107421875,-28.049880981445312,-295.34271240234375,-601.8526611328125,1064.5609130859375,337.61865234375,390.8126525878906,360.6699523925781
5135,6982,-4.049156665802002,0.341514527797699,1.018672227859497,-1215.5201416015625,1045.525634765625,148.9730682373047,501.34393310546875,-1297.984375,207.13429260253906,-177.5453643798828,-955.063720703125,1170.501708984375,474.96783447265625,137.76409912109375,612.7689208984375
5868,7660,-3.2980709075927734,0.46195101737976074,1.0499814748764038,-1355.6094970703125,1272.2772216796875,150.96307373046875,443.8291320800781,-1001.6019287109375,427.0871887207031,-184.18740844726562,-1090.001708984375,1050.7081298828125,361.9039611816406,266.892822265625,762.7388305664062
5744,7257,-4.0754804611206055,0.5257160067558289,0.9297451972961426,-1241.655517578125,1533.7584228515625,148.77798461914062,289.7694091796875,-1660.1544189453125,-184.685791015625,-77.89479064941406,-964.88427734375,641.7293701171875,-87.85834503173828,655.1526489257812,547.448486328125
6171,6799,-3.079064130783081,0.31963038444519043,0.9188173413276672,-1215.56640625,1102.623046875,254.72686767578125,431.94439697265625,-1145.283203125,322.2210998535156,428.6055908203125,-418.60369873046875,652.0966186523438,424.4049072265625,297.6831359863281,722.6974487304688
6009,7608,-3.2441837787628174,0.35841548442840576,0.9526744484901428,-1222.1900634765625,1446.479248046875,122.99317932128906,451.75421142578125,-1124.231689453125,311.5118713378906,244.8337860107422,-623.3021850585938,806.3792724609375,396.04071044921875,509.54486083984375,741.8086547851562
6602,7268,-3.271756172180176,0.3857510983943939,0.9719546437263489,-1176.508544921875,1091.4921875,93.45751953125,501.8636779785156,-1247.7652587890625,317.139404296875,150.13265991210938,-348.7942199707031,771.4788208007812,375.71270751953125,386.1502990722656,541.8688354492188
5465,6290,-3.357733726501465,0.41122108697891235,0.9299175143241882,-1252.2484130859375,1214.1439208984375,315.4326171875,347.447021484375,-1153.8946533203125,208.5655059814453,54.23141860961914,-572.8524780273438,855.0635986328125,320.053466796875,448.7101135253906,97.71500396728516
4703,6586,-4.44589376449585,0.3379803001880646,0.9613431692123413,-1452.712158203125,1472.900634765625,314.55755615234375,327.4793701171875,-2033.393310546875,-230.46775817871094,-292.0139465332031,-693.83154296875,941.588134765625,245.70965576171875,462.2417297363281,866.0411987304688
5113,5919,-3.9465277194976807,0.4001848101615906,0.9257397055625916,-1531.91259765625,1312.5318603515625,384.771240234375,274.4565734863281,-1494.8231201171875,-234.5392303466797,-63.34266662597656,-594.9251098632812,735.3840942382812,166.81028747558594,601.353271484375,361.9028625488281
6146,6960,-3.230722427368164,0.4546935558319092,0.9551903605461121,-1037.3701171875,1189.958984375,124.02774810791016,283.04736328125,-1020.5726318359375,94.35566711425781,83.708251953125,-710.513427734375,668.2509155273438,101.84984588623047,425.1265869140625,529.2138671875
4912,7438,-3.922748327255249,0.33548885583877563,0.9479030966758728,-1371.0498046875,1755.8486328125,223.2687225341797,469.105224609375,-1684.925048828125,138.1479034423828,151.8975067138672,-904.3732299804688,1004.33203125,413.7951965332031,405.6376647949219,917.9485473632812
6806,7361,-2.6932051181793213,0.4575837254524231,0.9770315289497375,-1154.6944580078125,1072.93603515625,220.13511657714844,504.6437072753906,-805.6791381835938,359.11517333984375,149.76712036132812,-535.3174438476562,760.4100952148438,350.90020751953125,371.96087646484375,473.31451416015625
5562,6137,-3.2362375259399414,0.3796910345554352,0.9270949959754944,-948.7417602539062,1171.8385009765625,204.88970947265625,417.94036865234375,-885.7080688476562,187.7731475830078,168.3043975830078,-621.102294921875,723.3472290039062,349.7828063964844,272.3323059082031,651.6268310546875
6157,6248,-3.008091926574707,0.4055800139904022,1.0046610832214355,-1082.79736328125,504.8685607910156,404.2221984863281,567.8486328125,-762.2717895507812,331.95556640625,8.65093994140625,-475.8295593261719,989.19287109375,530.8982543945312,356.19927978515625,-35.98111343383789
5966,6788,-3.6417603492736816,0.4185246229171753,0.8463597893714905,-1119.998046875,1340.6466064453125,130.01254272460938,207.5009765625,-1382.580322265625,6.233221530914307,368.0698547363281,-464.6119689941406,648.347412109375,140.0366973876953,576.4640502929688,510.43829345703125
5495,7161,-3.8316032886505127,0.3142402172088623,0.9565287828445435,-1257.62451171875,1186.4144287109375,269.89422607421875,578.8916015625,-1481.9715576171875,181.20401000976562,86.82195281982422,-571.4100952148438,963.3408203125,496.71868896484375,394.3213806152344,540.4241333007812
6384,5480,-2.595668315887451,0.49486228823661804,0.923693060874939,-870.495849609375,660.79443359375,405.3103332519531,336.6973571777344,-609.927978515625,86.5707015991211,0.5912868976593018,-473.33551025390625,475.1396789550781,66.5882797241211,254.25782775878906,193.17355346679688
6937,7772,-2.4832286834716797,0.4343864619731903,0.9672030806541443,-1105.05419921875,1396.0594482421875,218.1806640625,366.7923583984375,-790.9939575195312,543.39208984375,150.44200134277344,-773.6856689453125,520.1771850585938,212.93869018554688,301.7052917480469,706.4428100585938
5803,5759,-3.0413448810577393,0.370892733335495,0.9919831156730652,-1155.858642578125,498.2626953125,434.80633544921875,421.81146240234375,-898.9450073242188,281.9307861328125,-78.64356231689453,-540.6039428710938,938.6615600585938,449.5645751953125,113.85968017578125,411.769775390625
5563,6698,-3.3718698024749756,0.4329359829425812,0.9653778672218323,-1277.88916015625,1180.565673828125,262.0835876464844,482.3654479980469,-1111.909423828125,283.0489196777344,114.72355651855469,-812.443603515625,1017.4773559570312,416.95233154296875,280.0455322265625,417.4820556640625
4938,6188,-3.799683094024658,0.3664516806602478,0.9403409957885742,-1302.73974609375,1300.5418701171875,239.23448181152344,445.0796813964844,-1396.9005126953125,128.28436279296875,-8.657516479492188,-770.3143920898438,973.2395629882812,364.3458251953125,338.8164367675781,371.5872497558594
6089,7557,-3.0897464752197266,0.39368489384651184,0.9695280194282532,-1123.22216796875,1279.286376953125,198.35769653320312,496.39312744140625,-843.73095703125,424.9021911621094,154.82278442382812,-642.6497802734375,758.9636840820312,373.03399658203125,484.67535400390625,324.76971435546875
6307,6710,-2.9574649333953857,0.3930921256542206,0.9051775336265564,-1085.89208984375,1151.6031494140625,175.6974334716797,409.60833740234375,-1230.5380859375,263.30859375,265.7066650390625,-282.7498779296875,691.8700561523438,268.4987487792969,459.8223571777344,249.51083374023438
4966,7429,-4.381719589233398,0.3984234929084778,0.9279475808143616,-1450.27880859375,1860.9322509765625,129.075927734375,331.78961181640625,-2022.82861328125,-90.73970794677734,214.14869689941406,-764.2286987304688,877.4303588867188,264.83270263671875,590.8755493164062,1063.1800537109375
5230,7137,-3.759901285171509,0.38257044553756714,0.9529293775558472,-1287.843505859375,1617.2481689453125,163.6772918701172,448.18768310546875,-1296.471923828125,273.8471984863281,186.0507049560547,-1010.2807006835938,875.0388793945312,410.2633972167969,261.322021484375,964.266845703125
6597,7815,-3.1460354328155518,0.46658673882484436,0.8895078897476196,-1233.322509765625,1707.125,129.88238525390625,405.4573669433594,-1339.8861083984375,139.8993682861328,661.2901611328125,-532.2708129882812,638.5565185546875,143.94375610351562,669.8436889648438,395.4239196777344
6241,5642,-2.9445855617523193,0.37119489908218384,0.9601292014122009,-1008.636474609375,327.6877746582031,428.01971435546875,429.0061950683594,-739.0390014648438,297.1244201660156,-31.043832778930664,-393.7435607910156,769.1455078125,397.4526672363281,43.185848236083984,288.8416442871094
5623,7269,-4.425849914550781,0.45290765166282654,0.9104868173599243,-1224.676513671875,1517.7510986328125,13.373307228088379,351.6875915527344,-1650.5343017578125,-56.529144287109375,-28.094924926757812,-700.6055297851562,635.4600219726562,235.46470642089844,423.06036376953125,1002.6965942382812
5334,6482,-4.08071756362915,0.3938736617565155,0.9339820146560669,-1217.0504150390625,1066.305419921875,188.427001953125,402.66607666015625,-1237.527099609375,-5.901828289031982,-156.44134521484375,-387.86822509765625,1044.148193359375,438.54888916015625,598.2576293945312,33.33684539794922
6366,6991,-3.2986342906951904,0.41234055161476135,0.9574308395385742,-1158.4443359375,777.0538940429688,71.23528289794922,504.05059814453125,-910.9241943359375,99.1458511352539,-155.59683227539062,-376.31396484375,962.9486083984375,346.25787353515625,436.39349365234375,-65.75386047363281
